order_id,user_life_cycle_type,user_id,Count,actually_paid,user_mod_100
br8aroufdo210130105609759,,"108,749,027",1,29,27
pyaocaj2yx210205140033503,,"108,744,213",1,258,13
qk7tduzg8x210212222034999,专家问诊成熟期,"108,711,051",1,120,51
9dta9kmlm3210210102201828,专家问诊成长期,"108,510,414",1,20,14
3yy5yprsgd210220090351430,专家问诊成长期,"108,343,189",1,200,89
6tj0kp6ebs210221203648341,专家问诊成熟期,"108,290,826",1,39,26
7n13jv61sx210216221744792,非问诊成长期,"108,184,215",1,20,15
rq47e41uih210131120144917,,"108,120,435",1,50,35
toyg6paazl210203171142099,,"108,120,435",1,10,35
6ak8iw20b3210201165413977,,"108,015,562",1,150,62
qwm44t0hzc210213090326972,非问诊成长期,"107,932,838",1,20,38
ulrf2uwhjq210218130553418,专家问诊成熟期,"107,700,364",1,200,64
4iy8cjzlu6210221095736426,非问诊成长期,"107,576,960",1,260,60
bnkqr0bd8h210130204529395,,"107,563,278",1,10,78
hsi0uleu5f210201212749294,,"107,500,536",1,150,36
ntk7q85d00210205201848886,,"107,500,536",1,150,36
p3pfk33495210219173317341,引入期,"107,438,687",1,0,87
xpxv81e8os210222225727320,专家问诊成熟期,"107,335,739",1,21,39
asf2fdauax210214175046238,专家问诊流失期,"107,333,914",1,10,14
s6qva0xcok210216191914976,专家问诊成长期,"107,259,500",1,120,0
izfeqyfh1w210209212737512,专家问诊流失期,"107,256,322",1,60,22
duiz07xgvu210207084900015,专家问诊流失期,"107,097,874",1,500,74
1ftwhxh64j210206002745999,,"107,019,588",1,60,88
dq30n1k3ur210221122822144,引入期,"106,976,651",1,35,51
1k464znn0k210130133021864,,"106,962,286",1,79,86
pg1691glpn210215113946265,非问诊成长期,"106,930,538",1,25,38
sp79zjv0ya210203152202281,,"106,848,603",1,50,3
80yhfiti0z210209085140049,引入期,"106,784,793",1,150,93
us66z6kkx5210221034615628,问诊成长期,"106,706,117",1,30,17
evieysaxom210202172110779,,"106,570,650",1,150,50
21u64nmd75210220205534082,专家问诊成长期,"106,379,057",1,90,57
qmhw35jbo8210213083422503,专家问诊成长期,"106,379,057",1,150,57
005t82c6ap210205140355819,,"106,357,255",1,100,55
wyuitzsfs5210201125730055,,"106,259,495",1,200,95
xpzfmtax92210204084845284,,"106,237,221",1,80,21
woa3hj7sz0210217113739806,非问诊成长期,"106,231,976",1,45,76
2uszeusosv210203101609173,,"106,182,042",1,50,42
rvpfhsm1gj210202183244814,,"106,106,031",1,280,31
txan0efhez210219164617807,专家问诊成熟期,"106,055,672",1,50,72
cfgg8hm5oe210130220452508,,"105,993,818",1,30,18
hfgvqdm265210214120635728,问诊成长期,"105,980,342",1,200,42
s9yhjv5fyb210205142657743,,"105,887,063",1,80,63
pv6w2setfv210209131120563,专家问诊成熟期,"105,818,744",1,100,44
t3exaoy32n210206152615064,引入期,"105,783,858",1,50,58
sztn2fbn9y210213184306208,专家问诊成熟期,"105,775,039",1,80,39
sppnecnyiu210221110505722,专家问诊流失期,"105,705,428",1,30,28
zcpcvnzhkd210213205929279,专家问诊流失期,"105,705,428",1,30,28
1bwqh6gjnm210219113421539,专家问诊成熟期,"105,674,958",1,120,58
kigkobsasl210129203119606,,"105,573,340",1,80,40
baxcd7ve9k210214102927866,非问诊成长期,"105,572,635",1,50,35
ycf22w7pp9210207140216937,引入期,"105,554,978",1,80,78
p3poouaeld210215164859570,专家问诊成熟期,"105,516,695",1,280,95
ysbjolqvyh210130181940249,,"105,516,695",1,280,95
zp219aa4qg210206123500371,专家问诊成长期,"105,465,421",1,150,21
42g707iza1210201133613769,,"105,384,281",1,150,81
be9mjyyg18210216010138507,专家问诊流失期,"105,332,794",1,30,94
spdy7gxs7m210220122934192,非问诊成长期,"105,328,300",1,220,0
18jhk5skuc210131142129243,,"105,308,698",1,60,98
69rf17po3t210207192859852,专家问诊流失期,"105,162,336",1,150,36
zyxeu4qbn7210202142851772,,"104,898,140",1,150,40
dhglzg3q50210130161646104,,"104,698,110",1,100,10
ztcy6ik7ip210130120059089,,"104,674,968",1,300,68
lj5hwm4y38210218142320322,专家问诊成熟期,"104,562,386",1,60,86
b4mrwm3mlc210131124346860,,"104,556,865",1,200,65
f9n5nat6dw210208172637630,引入期,"104,458,742",1,100,42
5zewmfytoa210220170450996,专家问诊流失期,"104,409,305",1,90,5
hoiled55nl210220164815133,专家问诊流失期,"104,409,305",1,200,5
x634fqn0y9210206113639189,引入期,"104,394,348",1,100,48
k5z9dvcx44210210192923776,专家问诊流失期,"104,342,321",1,200,21
y7nfo7go8y210206165050995,专家问诊成熟期,"104,334,346",1,50,46
b2wm0umjwo210222213558279,非问诊成长期,"104,328,497",1,80,97
md3wc05nur210221154241320,专家问诊成熟期,"104,302,432",1,80,32
6rkoboyki6210203204921775,,"104,239,275",1,100,75
mdc4z2ym2k210203122229247,,"104,239,275",1,200,75
5cifdhzm7b210130072251663,,"104,201,514",1,200,14
c4pw2jlq3q210130234741239,,"104,150,235",1,25,35
6taj1dfcce210212110539579,非问诊成长期,"104,049,042",1,89,42
tl6klvsxhx210129094702750,,"104,019,702",1,37,2
2clln3sd5o210205104421434,,"103,992,366",1,60,66
lzdx8wucpc210129140628983,,"103,866,370",1,160,70
keao0puru8210210222327251,引入期,"103,819,355",1,50,55
z0mdpf89yn210211181956548,专家问诊成熟期,"103,803,160",1,40,60
eh3dyu4upe210204112954625,,"103,800,071",1,110,71
2os8baco70210222192814961,非问诊成长期,"103,770,472",1,100,72
j6or09ht5h210206093838201,专家问诊成熟期,"103,744,732",1,80,32
pygtv7wyql210204222538343,,"103,675,073",1,30,73
pcrivfavgx210221213754821,专家问诊成熟期,"103,613,344",1,40,44
jvw5mi9z2d210203120632219,,"103,205,500",1,300,0
mj2w8ca38j210217132530422,引入期,"103,116,583",1,150,83
f8q9x7rn12210218214026631,专家问诊成熟期,"103,000,608",1,50,8
w7eziq657m210131120429647,,"102,983,170",1,50,70
zxyxeejy2m210201224835288,,"102,912,809",1,25,9
k29cw0zsth210207123452628,非问诊成长期,"102,872,675",1,60,75
nicc0rnhfj210212230614219,专家问诊成熟期,"102,750,609",1,20,9
dbjw5r85gc210210091432433,专家问诊成熟期,"102,693,869",1,50,69
d14hpx2x5t210129103346625,,"102,594,828",1,50,28
3md4zb9dca210208095559034,引入期,"102,506,262",1,158,62
bte577y9n7210216115424216,专家问诊成熟期,"102,478,413",1,220,13
b2p8zax8jx210129194414834,,"102,387,811",1,400,11
b89u1i0euz210130091013341,,"102,338,711",1,49,11
m4waf63v5d210203114015057,,"102,273,284",1,200,84
bhh5pxdfhi210129195417001,,"102,241,506",1,400,6
jgvnh73cez210131194259213,,"102,241,506",1,90,6
lae054hoe1210208192734933,专家问诊成熟期,"102,241,506",1,300,6
jljqi95kh8210222211536126,问诊成长期,"102,120,393",1,60,93
4vvfbfkgsk210201090954423,,"102,102,739",1,25,39
f3d87ssw3o210202194240317,,"102,015,554",1,25,54
s6o5pi8q0j210212193313234,问诊成长期,"101,900,893",1,168,93
afo7tqb7ik210219183216195,专家问诊成熟期,"101,895,015",1,50,15
1dnpmvux56210209150305882,问诊成长期,"101,848,444",1,30,44
iy01hklkd2210129110124118,,"101,764,933",1,40,33
jrotpdmuko210131214717905,,"101,756,380",1,36,80
i193c7tsyn210219081006412,专家问诊成熟期,"101,694,006",1,0,6
w56tdxmxr9210130134151793,,"101,633,789",1,50,89
5ga1yuecwt210201101354196,,"101,587,833",1,40,33
eweboq10az210207105948201,专家问诊流失期,"101,552,559",1,50,59
7cy299m58m210214191414659,问诊成长期,"101,549,046",1,50,46
bfjadtdmp5210220141653357,专家问诊成熟期,"101,488,869",1,10,69
wvagwa6nu1210221190814962,引入期,"101,465,698",1,100,98
za517cqxe1210207230011502,专家问诊成熟期,"101,177,873",1,0.01,73
nu2gdarz14210209065159606,非问诊成长期,"101,147,828",1,0,28
u24jat26c5210202201620961,,"101,074,320",1,30,20
afi91oqd8f210211175249552,专家问诊成长期,"100,967,877",1,40,77
zi72m9lm9g210212135048716,专家问诊成长期,"100,967,877",1,108,77
yn5a6h5bc0210216160829127,专家问诊成长期,"100,962,152",1,30,52
6iu2g6whoz210203075130978,,"100,791,111",1,99,11
9ko1g6tgfl210207084402270,非问诊成长期,"100,664,526",1,20,26
96fg9b4jqx210203073144394,,"100,651,870",1,20,70
3rgx1nud2u210204081958456,,"100,639,455",1,50,55
vymzpu1f22210222225721337,非问诊成长期,"100,613,257",1,50,57
8zdadv4v0v210209170252354,专家问诊成熟期,"100,568,462",1,60,62
t121j5gsao210222033150037,专家问诊成熟期,"100,547,890",1,30,90
nrttm957ty210131162127756,,"100,485,198",1,50,98
rwrmpqomwn210217132211793,专家问诊成长期,"100,422,296",1,60,96
rhih64isjv210208190623258,专家问诊流失期,"100,328,866",1,96,66
rmycqqcn8b210220104010052,专家问诊成熟期,"100,309,019",1,40,19
ui8nldmv8i210206144257360,专家问诊成熟期,"100,290,786",1,200,86
fn4skwmvy7210202085306150,,"100,289,320",1,70,20
yd4fwc3gb4210131141237153,,"100,175,581",1,35,81
iuzooqsyc1210208113002200,专家问诊成熟期,"99,968,185",1,150,85
t8cczoqjb0210208051013559,专家问诊流失期,"99,965,389",1,0,89
orrryz7pbt210218094012343,非问诊成长期,"99,885,510",1,35,10
a9ny114raz210131104310942,,"99,794,390",1,60,90
l60bzqdhb2210216155325241,专家问诊成熟期,"99,777,004",1,198,4
rn6xzeey0j210207195959711,专家问诊成长期,"99,761,208",1,200,8
itbd8ci6t5210213133425352,专家问诊成长期,"99,689,362",1,100,62
dn0ha7weep210218084100344,专家问诊成熟期,"99,542,657",1,15,57
3cxerlua5h210129184811339,,"99,530,380",1,288,80
e99ajt6lvk210206163156130,专家问诊成长期,"99,509,194",1,20,94
idpz7x8qoc210131092612221,,"99,489,608",1,220,8
kowgkd3er4210218193039375,专家问诊流失期,"99,440,218",1,50,18
qtpktwzzf5210221212602117,专家问诊成长期,"99,407,370",1,80,70
5a4dv8lssv210209141803684,问诊成长期,"99,322,317",1,300,17
lsmcfe6su1210220134728985,问诊成长期,"99,322,317",1,300,17
6i9p1wlkp2210201063712425,,"99,306,484",1,300,84
8vj3nv12s2210201104928254,,"99,297,440",1,150,40
ajnrt2t1zk210216165243989,专家问诊成长期,"99,228,443",1,80,43
trqyzq7pdq210222145449853,专家问诊成熟期,"99,131,406",1,300,6
wqyu294yww210219104247775,专家问诊成熟期,"99,112,537",1,150,37
9hr2jgobbz210212133608335,专家问诊成熟期,"99,059,257",1,35,57
u713p9f2ny210212134156716,专家问诊成熟期,"99,059,257",1,50,57
r7ubgjozj6210217203413880,专家问诊成长期,"99,019,822",1,200,22
99v8qpbzu6210205115644185,,"98,942,635",1,100,35
jj147rc0iv210201090416649,,"98,942,267",1,59,67
qmv5ez13my210206094753439,非问诊成长期,"98,891,476",1,50,76
gc08lxjtiz210208141246789,非问诊成长期,"98,760,260",1,300,60
om7d3rcy2y210206085112252,,"98,690,942",1,20,42
bkpbqth1qn210220193750941,非问诊成长期,"98,621,373",1,200,73
a2xe4l452e210129081819830,,"98,550,540",1,5,40
2oj2q4bwg9210211093332814,专家问诊成长期,"98,470,882",1,50,82
62g931dfii210204122312013,,"98,388,225",1,200,25
2g914y7yvh210205125436518,,"98,359,427",1,100,27
9l1v9klcc7210214122222288,引入期,"98,308,604",1,40,4
cr9676grnj210218231748615,问诊成长期,"98,291,364",1,30,64
1n1pgj60a7210222111005979,非问诊成长期,"98,236,913",1,30,13
wd3f7xtj9t210221140118350,专家问诊流失期,"98,169,468",1,100,68
5jy77jpwss210130103642672,,"98,053,708",1,100,8
87ma096gnp210130195937005,,"97,897,292",1,25,92
ru0jec0ou0210221112013799,引入期,"97,797,092",1,20,92
dewap5lwtu210214013147147,专家问诊流失期,"97,734,538",1,100,38
zbbq1gjfwb210209155655739,专家问诊成熟期,"97,449,386",1,30,86
fb7cuhcg8d210129125115043,,"97,118,757",1,20,57
6tmwrof2b7210215002229376,专家问诊成长期,"97,094,322",1,50,22
yppkuqnvf1210206214229064,专家问诊成熟期,"96,990,298",1,50,98
l8vgiqpx1r210219153820185,专家问诊成熟期,"96,864,302",1,200,2
7kqasiyw25210221163741122,专家问诊成熟期,"96,656,894",1,150,94
hqpxgyonoq210210151812272,专家问诊成熟期,"96,558,057",1,100,57
tl9vueu43q210219151229060,专家问诊成熟期,"96,471,802",1,100,2
idsgi3oyjg210205221313377,,"96,460,146",1,30,46
ug2hb7a4sn210207104401098,专家问诊成熟期,"96,460,146",1,5,46
2r77pfcpgv210201180348263,,"96,245,252",1,150,52
6ll8aaowke210203142203914,,"96,072,805",1,80,5
5ttbcl06c7210207092256306,专家问诊成熟期,"95,972,805",1,200,5
k4xlrz9lt2210218155955099,专家问诊成长期,"95,879,074",1,800,74
tr6hytfhd0210207201224411,引入期,"95,858,930",1,50,30
vttinuln9r210222191201786,引入期,"95,858,930",1,0,30
t56mn8iri3210214121605308,专家问诊成长期,"95,786,073",1,298,73
1migpo1a93210218230258895,专家问诊成长期,"95,765,427",1,120,27
56fimdfkr4210219033919261,专家问诊成长期,"95,765,427",1,120,27
kx2cnm26ln210218103525034,非问诊成长期,"95,714,239",1,60,39
rqdi2ychqv210210134808433,专家问诊流失期,"95,643,469",1,100,69
tloxynr20j210206135844258,专家问诊流失期,"95,643,469",1,100,69
y8nbdvsuwq210206141515872,非问诊成长期,"95,614,352",1,10,52
cvu0w80jco210216151617243,专家问诊成熟期,"95,545,675",1,60,75
q7bbeqifft210220183037107,非问诊成长期,"95,164,028",1,30,28
35qb86vekj210219201611461,专家问诊成熟期,"95,045,787",1,800,87
9y5fi2xbq2210207111220988,专家问诊成熟期,"94,782,771",1,30,71
chxea8zfdh210214165425246,专家问诊成熟期,"94,747,769",1,50,69
shcinodgla210214165102410,专家问诊成熟期,"94,747,769",1,60,69
s1tigy4r34210217140035248,专家问诊成长期,"94,707,901",1,100,1
h59pc7u0a1210202150033330,,"94,680,446",1,60,46
w61n7090qd210204090045716,,"94,680,446",1,20,46
k705ffvcr0210208171502557,专家问诊流失期,"94,416,110",1,30,10
dvvh4xwkrm210210082714405,专家问诊成熟期,"94,343,329",1,100,29
86ou3ue3rr210222203409326,专家问诊成熟期,"94,215,708",1,100,8
mpw33g7de0210222221542476,专家问诊成熟期,"94,215,708",1,60,8
z9633k09ry210219165227801,专家问诊成长期,"94,001,237",1,100,37
aiaw637c2f210222114433899,专家问诊成长期,"93,877,468",1,100,68
5mmadzofft210208135605956,非问诊成长期,"93,851,322",1,399,22
eqpm4kgit8210131200108651,,"93,808,852",1,150,52
m9tay7hpd7210206123859209,专家问诊流失期,"93,709,673",1,50,73
hyi2u13kkc210221170742720,专家问诊成熟期,"93,695,773",1,200,73
05hxs71ais210219112121537,专家问诊成熟期,"93,677,328",1,45,28
fm3qzgtdgc210218165552448,引入期,"93,613,934",1,40,34
u9ih2orlag210204112804576,,"93,591,933",1,100,33
4mevx0nkm9210209212155467,专家问诊流失期,"92,397,550",1,150,50
gqhusmn2o6210217152945736,引入期,"92,181,723",1,298,23
93d1tcmvc4210207165756354,引入期,"92,099,061",1,60,61
qfk1rzc2s1210208095142440,专家问诊成熟期,"91,936,955",1,100,55
t40z3vc3j8210208085110855,专家问诊成熟期,"91,936,955",1,100,55
ysyaf6wljj210205131845458,,"91,936,955",1,150,55
4mf38l6qe6210131164754524,,"91,904,487",1,10,87
qjlk3bh0f5210130104556747,,"91,875,969",1,10,69
l9sgez2hse210215175643531,专家问诊流失期,"91,852,301",1,600,1
u8ko8278wq210206111542842,非问诊成长期,"91,569,421",1,60,21
obtozbodiu210218171024566,非问诊成长期,"91,116,246",1,99,46
2p00452ie8210207010349706,专家问诊成熟期,"91,091,112",1,60,12
mpuwm8cx3e210202173255659,,"90,939,281",1,120,81
4b6brvqwd8210217203603568,专家问诊成熟期,"90,909,541",1,60,41
pm6hk9k6qz210214131028970,专家问诊成熟期,"90,909,541",1,99,41
buuxiu40rz210222190613471,引入期,"90,906,255",1,150,55
5300b5wvrw210214075551557,非问诊成长期,"90,818,212",1,50,12
dm378oc7ku210131013824794,,"90,785,123",1,60,23
jhcppx157h210222200505611,专家问诊成熟期,"90,785,123",1,200,23
oyxxo0hnq9210131013546833,,"90,785,123",1,80,23
qnfmmuy25a210131165925756,,"90,785,123",1,200,23
8yqivowhai210206173018628,专家问诊流失期,"90,784,566",1,50,66
3lrbpsqa6z210131162325696,,"90,671,311",1,200,11
xqgio6c4uh210202210744046,,"90,483,628",1,150,28
jr83e8pg0a210222121701177,专家问诊成长期,"90,428,207",1,150,7
kead2w3yls210218115020624,引入期,"90,312,679",1,300,79
fb502ymynw210202194735264,,"90,049,382",1,60,82
uuleqxpd9a210207193905535,专家问诊成熟期,"89,979,784",1,30,84
1396tkn3u9210131184831787,,"89,937,443",1,100,43
lqf1gc3ryb210222101814547,引入期,"89,886,886",1,20,86
o0pgwareym210211074152183,引入期,"89,886,886",1,399,86
yhf82lc2f1210211162355309,引入期,"89,886,886",1,50,86
3h8xmokrj3210220142326045,专家问诊流失期,"89,598,088",1,60,88
dlu0w998ta210219105625061,专家问诊成熟期,"89,550,672",1,50,72
d7q5wnold5210221101004318,专家问诊成熟期,"89,541,908",1,20,8
fo29zbwscv210222210202049,非问诊成长期,"89,493,754",1,100,54
yqrkl0z6c1210202131825035,,"89,469,565",1,5,65
wv4if58qnl210205164516795,,"89,343,845",1,50,45
acsbgzc943210130085537976,,"89,311,191",1,60,91
pe92ce48a4210220194644857,专家问诊流失期,"89,212,897",1,20,97
t5kgbxiru2210222131401269,专家问诊成熟期,"89,081,108",1,100,8
ou14ct6nj0210131202947696,,"89,005,116",1,20,16
ouf4s883re210221112817538,引入期,"88,821,048",1,220,48
retq9rwtk5210217201939672,专家问诊成熟期,"88,752,132",1,360,32
iz1t85kbnd210222103702936,引入期,"88,749,992",1,288,92
h65fsdcubg210201201832489,,"88,744,656",1,150,56
n5l2qim19g210201202344388,,"88,744,656",1,250,56
ac8a4ntb4s210222090956439,非问诊成长期,"88,742,847",1,30,47
6kaljqh367210217114853039,专家问诊成长期,"88,690,241",1,300,41
fh2mh91dfb210202155854023,,"88,541,518",1,38,18
wppyooc7rp210206185726980,专家问诊成熟期,"88,499,140",1,50,40
az7sfmi77t210219124853133,专家问诊成长期,"88,376,300",1,200,0
zgysqegvww210220203855083,专家问诊流失期,"88,165,759",1,30,59
tsdo3mbyej210129210843337,,"88,164,774",1,60,74
w7vhmjxh28210209172139929,专家问诊成熟期,"88,091,704",1,50,4
zylhv7z1uo210201221225956,,"88,060,151",1,30,51
jd39mvhbnc210215183823402,非问诊成长期,"88,025,659",1,50,59
rbb5m3y2dc210204151620053,,"87,892,249",1,0,49
f3l2asjx24210210125800716,专家问诊成熟期,"87,793,118",1,"1,000",18
7nfaw0q20b210221122954730,非问诊成长期,"87,788,489",1,25,89
4gzwhu8bbf210214161637122,专家问诊流失期,"87,717,432",1,300,32
lifu8szi9a210208150739079,专家问诊流失期,"87,634,904",1,30,4
6cx2boys4w210207111437944,专家问诊成长期,"87,609,756",1,199,56
jse1npzgf7210222094750035,非问诊成长期,"87,494,922",1,79,22
an1zl6i9cl210218134930410,专家问诊成熟期,"87,430,474",1,50,74
9sdllbm220210210121447804,非问诊成长期,"87,320,520",1,150,20
5cxpq7xiw9210216094119791,专家问诊成熟期,"87,266,369",1,30,69
3qzu6tdiyd210209153924209,非问诊成长期,"87,217,840",1,50,40
y7pfi1z8cd210204212855737,,"87,077,963",1,20,63
xfb2zieslg210220195648896,引入期,"87,027,174",1,50,74
0z0sw4f6z8210211194526593,专家问诊成长期,"87,026,044",1,20,44
6oreb7bxcj210211195352031,专家问诊成长期,"87,026,044",1,80,44
ggfyts6oyd210210193133438,专家问诊成熟期,"87,023,350",1,100,50
9pek2d1z5e210220173038683,专家问诊成长期,"86,944,201",1,36,1
gxrk2qhykf210219115622968,专家问诊成长期,"86,761,328",1,50,28
uemplpoi6g210207143853958,专家问诊成长期,"86,717,025",1,120,25
9cvrznl8it210204201310651,,"86,705,622",1,80,22
f15utcdi20210204191626438,,"86,628,217",1,20,17
rcgil5b13c210217113029094,引入期,"86,389,112",1,200,12
uunq16mcm2210206134527165,专家问诊成长期,"86,334,226",1,50,26
x79te7seky210204191558527,,"86,323,913",1,200,13
m14sn7aowh210210150101598,专家问诊成熟期,"86,308,516",1,30,16
an6uu5ht74210203085741852,,"86,297,096",1,60,96
1g9bzoxa7l210220095211583,专家问诊成长期,"86,219,392",1,10,92
b7y6pegclg210205091205321,,"86,129,039",1,90,39
gkub9pknmf210203131138253,,"86,056,701",1,300,1
dcign5li36210204202050858,,"85,894,476",1,900,76
jesri1kum0210205230628737,,"85,841,585",1,160,85
t4p5dw1ajy210205162321980,,"85,841,585",1,20,85
7o8s380g7c210206115423043,非问诊成长期,"85,746,345",1,28,45
hkniau7frz210208135312296,非问诊成长期,"85,746,345",1,79,45
1esbdmluqw210218162122448,非问诊成长期,"85,743,912",1,60,12
